,AAPL daily return,MSFT daily return,F daily return,BAC daily return,1D,1M,2M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,11Y,12Y,13Y,14Y,15Y,16Y,17Y,18Y,19Y,20Y,25Y,30Y,35Y,40Y
2023-02-02,0.0363924173391831,0.04581856406647883,0.03771347202152917,0.005829307239607224,0.00012752929557449666,8.939593160359888e-05,5.386446456739913e-05,2.34312921321006e-05,-5.92468203979013e-05,-8.409747390339395e-05,-9.215521848340152e-05,-0.00021191223265539655,-0.00012620183309979688,-8.575853753860219e-05,-5.505061291360275e-05,-6.667697594099978e-05,-6.171217813329827e-05,6.380108075999813e-06,9.290163277630298e-05,0.00015130236578049863,0.0001616525112009999,0.000164582385147799,0.000195286755493098,0.00023921923996359992,0.0002757404149123996,0.0002937722977044005,0.0003006920480565986,0.0003061726491714982,0.0003178209982427002,0.0003417447306639995,0.0005302243841960978,0.0005002123219539009,0.000554757146132203,0.0005809437858546006
2023-02-03,0.02410688885869987,-0.023904110979669747,-0.07917016153352369,0.008269118106517719,4.247760772760345e-05,-2.1875706412800844e-05,1.4678647909202591e-05,0.00016859935618570437,0.0006341767884400981,0.0010184469685473943,0.0013359795981880002,0.0018793254664577,0.0019227039112694952,0.0018478896866944011,0.0017350315293627044,0.0016190952246291981,0.0015020393109651982,0.0013846274086321032,0.0012783204403255984,0.0011933924247843966,0.0011325677081044996,0.0010739838153259983,0.001000648055801301,0.0009213515999270012,0.000848263100719001,0.0007881810511841982,0.0007394511333097993,0.0006989356602370017,0.0006644539912112994,0.0006339683248165022,0.0004892060406996995,0.0003229482443930995,0.0002619274686924966,0.00030005195385549716
2023-02-06,-0.01809150646598242,-0.006134522125712408,-0.006825884408453327,-0.0016483737422562554,-0.00019695286485780367,-0.00010400269063060019,0.00014332424672349603,0.00021382149130529798,0.00046256221647510143,0.000738247899600003,0.0009113297968598999,0.0013692738696224963,0.0013874182005422023,0.001318192587736397,0.0012598588570576982,0.0011960760902645987,0.0011185885198361015,0.0010245916610365988,0.000926240858273697,0.0008350842615524046,0.0007575828424599002,0.0006897335714591002,0.0006284896620204969,0.0005788852833839009,0.0005467237945220998,0.0005332834543338993,0.0005292052153615043,0.0005246543731067012,0.0005118911694966984,0.00048471121865470077,0.0002855353935021024,0.0003811056894079991,0.00035914362304650255,0.00028974665544420283
2023-02-07,0.019061882338021335,0.04116312719550634,0.023318093554096864,0.010938104998878992,-0.00011741550529170003,-3.8251604092202907e-05,6.733495101070297e-05,8.42920108852993e-05,0.00016277419968890178,0.0002266913182678021,0.00023405059184079813,0.0002529755541747017,0.00023930347038299965,0.0002566810472228037,0.0002249967844977982,0.000274955726117701,0.00036280881011169913,0.00042176076335249946,0.0004438078405463036,0.0004331897538982013,0.0003966642905421022,0.0003586256717564018,0.00033703595505690104,0.0003249913648485994,0.0003128208790593029,0.00029505335717330133,0.0002746318925326008,0.0002555019510926959,0.00024092707425950322,0.0002333725824328961,0.0002607720310212995,0.0002415527202449981,0.00020193851691499912,0.00010020412796910017
2023-02-08,-0.017810428762311346,-0.0031069968069017194,-0.002233030336200941,-0.0073700893968041414,0.00010708895713310018,-5.9576400610897307e-05,-9.640735479480439e-05,-2.234937366829559e-05,3.519930263439636e-05,-9.17835906300013e-06,-2.6585913431298458e-05,-0.0001317976952494998,-0.00017350741933799818,-0.00022006292507949915,-0.00020944543156579953,-0.00023425960805029816,-0.0002578525343722021,-0.00023313526594959805,-0.0001873781819003023,-0.00015345654886980004,-0.0001459368554951046,-0.00014127429897779764,-0.00011865202299739946,-8.515308623800039e-05,-5.162997890210269e-05,-2.4349188803798882e-05,-1.915708339100819e-06,1.8310236929303114e-05,3.826378925649715e-05,5.963480229790458e-05,0.00012947427968499833,2.5001640482701787e-05,-1.591171921759907e-05,4.8359420341897996e-05
2023-02-09,-0.006935514834284237,-0.011728260587113806,0.00520250473919323,-0.021601590185232937,1.6944083899989026e-06,-6.090794047799997e-06,4.4131690379103916e-05,6.394789472409512e-05,8.937249108380285e-05,0.00013996481977299885,0.0002227332658895978,0.0006088678032004982,0.000713604988290796,0.0006710441568775968,0.0005915299458801038,0.0005186338745628988,0.0004559054589523062,0.00040049048969219986,0.0003588836815740029,0.0003374907479055944,0.0003364479990590058,0.00033518257403149926,0.00031825194286060066,0.00029443346500739737,0.00027515683451700274,0.0002669161438794976,0.0002674479141134001,0.0002732612625611988,0.00028154640805160003,0.0002900964597732994,0.0002948136966614001,0.00024767205654070007,0.00028011100199239886,0.0002960779366556997
2023-02-10,0.002453111997482588,-0.0019745313550938483,0.0031471188103055895,-0.0039269713804888735,8.066289962679885e-05,2.4426062349300337e-05,3.1292843964199346e-05,3.6915613323799945e-05,6.55586300849012e-05,0.00012555345402880114,0.00018812842584120526,0.0002010455385757018,0.0002450229898870032,0.00032138152250680424,0.00036551950215049644,0.0004415253217319032,0.0005124421447655,0.0005416727558077983,0.0005429515468002993,0.000534966002178304,0.0005290865744674994,0.0005296831095780025,0.000537934665258602,0.0005516468660482984,0.0005683998433250945,0.0005862816285088987,0.000603061606533499,0.0006168527410227026,0.0006260613335649992,0.0006295182742140984,0.0006264097027953025,0.0007081401091930985,0.0006734718840756999,0.0006114615098482996
2023-02-13,0.01863213881137584,0.0307647929606821,0.027887300595723887,0.0019655724083638506,-7.42055661130947e-05,-3.0835813580903926e-05,0.00012547427337839673,0.00015253298372309987,0.00018783728918579656,0.0002139573688896973,0.00019908027527260064,0.00016360260698059653,0.00017978667946099564,0.00010809550886719393,7.419643384620062e-05,2.280311715839589e-05,-4.3926162358903786e-05,-0.00010661777744819939,-0.000158535794041903,-0.0001969705679945033,-0.00022150752425600245,-0.00024003102212950128,-0.0002592111645735029,-0.0002792507185864976,-0.0002990086637298939,-0.000317614053959199,-0.00033374034425120297,-0.0003462273304877042,-0.0003540665633281967,-0.0003565473290332022,-0.00032532149291730067,-0.00031353266366709875,-0.0002894190226544989,-0.0003006036488710992
2023-02-14,-0.00423381870731612,0.0031280486514209437,-0.00920970533018865,-0.000842097101173201,2.1096279179955157e-06,3.4417513734008587e-06,4.571350870639923e-05,7.556487444389942e-05,0.00027855179250940026,0.0004912804951689997,0.0006748284169490956,0.0012433314077387042,0.0012373466547523013,0.0010591596843387008,0.0008881809788958001,0.0007430218383739987,0.0006253206546106005,0.0005357749915584006,0.00046503291358420545,0.00040438390707940586,0.0003497807335140976,0.00030318136103609644,0.0002663733899697998,0.00023612683764109854,0.00020923676597959379,0.00018366190411409772,0.0001600954888489048,0.00013955129139630457,0.00012298407145339835,0.00011100540869739967,6.071931902319749e-05,-8.323548554399832e-05,-0.00015216998567410198,-0.0001413985773747982
2023-02-15,0.013807575970518115,-0.008025025791477751,-0.0030887133136985076,-0.0016856866393589738,3.275690773900386e-06,5.989424741600913e-06,4.456815370030426e-05,3.608731257730147e-05,-0.00011238687240929662,-0.00020597040187769755,-0.00019515106279899969,0.00011974127411169821,0.00027460340759639934,0.00034447155646000205,0.0003753390755032032,0.00041405414088629966,0.0004383509350645992,0.0004290215167552999,0.00040968995613199777,0.0004046163348491935,0.00042247566535569964,0.0004368601579376047,0.0004270934358805989,0.00040518786561580256,0.0003865494000791017,0.0003798203118849028,0.0003811537666803949,0.0003850477512724951,0.00038712013129950373,0.0003839001113207993,0.00031568707635170473,0.0003094102172009998,0.0003198840416431016,0.0002760069706579972
2023-02-16,-0.010484111569561434,-0.02698352936783059,-0.0015481026287553765,-0.007905293194090848,4.299512982502973e-06,9.21516572170017e-06,5.43928595286014e-05,6.139979746599966e-05,-1.6205766050006454e-06,-6.823620623819943e-05,-0.00013131601547759775,-0.0003167392456207979,-0.00016821246588859945,-7.395191637289689e-05,5.253045393299738e-05,0.00012357830313490525,0.00018152051616979886,0.0002752254216061012,0.00037543265880590065,0.0004483535768040059,0.0004794539074084031,0.000494730697470594,0.0005168374361108063,0.0005407334956916976,0.0005573550384654,0.0005618936252674983,0.0005574735722317994,0.0005481257450936014,0.000537113368615498,0.0005269794139602033,0.0005263143980303933,0.0005701104386774992,0.00047850525379470113,0.0003954336283333998
2023-02-17,-0.0075752845710536,-0.015724750339115457,-0.0015503416837727663,0.001982036655510683,4.423355972099641e-05,4.049123215640188e-05,0.0001346141591814995,0.0002101244852528994,0.0003831609527575955,0.0004397515891442008,0.0003941681653581025,3.476821405249547e-05,-0.00011557628610579795,-0.00017268188129810486,-0.00018510943393779816,-0.00015384616407559948,-0.00011579235243689562,-9.969783872440519e-05,-0.00010250499601319879,-0.00011687665200790093,-0.00013698715931040328,-0.00015438712684279904,-0.0001637562848431015,-0.00016832649490299695,-0.00017210582690310033,-0.0001775056267726005,-0.00018389805430799738,-0.00019020198640570113,-0.00019551477525910077,-0.00019916136711550098,-0.00022874538516319542,-0.0003316818109083998,-0.00034594238344940256,-0.00031788559682249806
2023-02-21,-0.027042208695393817,-0.02110780322313059,-0.055015796534341535,-0.023759254325170908,-0.00012566956252829664,7.840192166450044e-05,0.00028573581321279795,0.00035751134439999943,0.00048327417699590286,0.0006073449655854962,0.0007206343555469993,0.000977028193646201,0.0010844949402847026,0.0012187842379609015,0.0012693087719352,0.0012696882358074965,0.0012440682080586962,0.0012026472643504038,0.0011713416032125001,0.0011715201780323967,0.0012069142048153,0.0012352372747315016,0.0012237328046701967,0.001184081081774896,0.0011336376298013012,0.0010837013818968053,0.0010374349062918994,0.0009958593710535993,0.0009600938693051023,0.0009307295614535971,0.0008738734634407969,0.0009056499755271986,0.0009336216222537025,0.0008631077670504007
2023-02-22,0.0028918412387195155,-0.004601520603318743,0.0008192267576332348,-0.006685252517355774,0.0010829568016184968,-0.0007176872893532998,-0.0018513728204615984,-0.0006698697942729009,0.00034036755643829936,6.940636191569982e-05,8.737561502689811e-05,2.219228911100324e-05,-8.012946826670142e-05,-7.374551957040065e-05,-0.00011412692259390317,-0.0001346386901492011,-0.00013445222517279726,-0.00013296733363359764,-0.00014550446650800353,-0.00018268748594419543,-0.0002441888975344003,-0.0002995949259921027,-0.0003260613468204984,-0.0003331040221196957,-0.0003338661318968983,-0.0003367585897210007,-0.0003424836280771018,-0.0003502423804339974,-0.00035934195944660463,-0.0003692820207129993,-0.00043320840856739956,-0.000523793795059898,-0.0005720149254576021,-0.0004949856336698005
2023-02-23,0.003285159815279613,0.012878425279613363,-0.011532165764519552,-0.0008751798108967081,-0.00016027808691329581,-0.00019819463504910234,3.0354577430696805e-05,7.025587426620628e-05,-6.633690451780111e-05,-0.00012239083769510078,-0.00011046508716949788,-0.00012026172708300142,-0.0002588100614247038,-0.00032671619677159675,-0.0003631538175507959,-0.00038615961423469486,-0.00040500304309359914,-0.0004228289200943064,-0.0004382556471774976,-0.00044964017295040515,-0.00045698538298009905,-0.0004653779549831996,-0.00047817042240810154,-0.0004918860050825008,-0.0005024420518760994,-0.000507611736618202,-0.000508539338397597,-0.0005068160518657966,-0.0005037158194248978,-0.0005002460592727978,-0.00047648848408359673,-0.0004834909479735014,-0.0006900682012612978,-0.000818935297906602
2023-02-24,-0.0181694385507645,-0.022025072006486558,-0.015866768222050718,-0.0014605482506649696,0.0004091103402923957,6.127440200100198e-06,-4.84782610071996e-05,3.0576439221940976e-06,0.0001193459524781032,0.00028259811656450307,0.0004736214395350963,0.0011972405693278024,0.0013035095211652997,0.0011984393123105966,0.001057539306571001,0.0009428323792350993,0.0008505366144179946,0.0007701721375527049,0.000703239018755096,0.0006524443358576007,0.0006195065121539015,0.0006036544847737024,0.0006015590774300014,0.0006014634166265007,0.0005925038467785998,0.0005690660667002981,0.0005367213399408016,0.0005021434610452957,0.00047087444155619745,0.000447091999916098,0.00041228065146519527,0.00039672062468959837,0.0005471939104899001,0.0006324332453647025
2023-02-27,0.008213787872367057,0.0037646519477850266,0.01503794919082479,0.0,-0.001591799414376996,0.001330372453211201,0.0023623254682817035,0.0010268114514063037,-3.589149257960528e-05,0.00014681474145429585,3.920422414659813e-05,-8.587974250930108e-05,-0.00022691345354549503,-0.00031122466975209984,-0.0003848611541036051,-0.00038769756875130235,-0.0003539548920846944,-0.000330961788034205,-0.00029866471570889896,-0.00023260486364570093,-0.0001278479148634007,-2.3890244057696297e-05,4.833559018529998e-05,9.731118733469907e-05,0.00013619164060029582,0.00017330075496940073,0.00020751588167469692,0.00023621857510679883,0.00025712598837940304,0.00026862862615269906,0.0002356333530114038,0.00021698560843680034,0.00020281398651189955,0.00019461206323929947
2023-02-28,-0.0034537790091052423,-0.002962565810093966,0.0008288190312257972,0.0026272845390889372,1.1574683591898671e-05,6.415561574320272e-05,6.0974582942900646e-05,4.351543652880013e-05,5.184043662760651e-05,2.5621323192399903e-05,-7.574152660894118e-06,6.191725344709825e-05,2.5280173393794902e-05,-1.1613272589597323e-05,-9.299822058495e-06,-3.1783550702199626e-05,-5.757268665230325e-05,-6.395092660449464e-05,-5.560628920169702e-05,-3.998912832069851e-05,-2.2216016321997822e-05,-6.283237248001783e-06,5.765392249501566e-06,1.5643156688699422e-05,2.5284100904805762e-05,3.58657354350006e-05,4.6967622332201586e-05,5.797975141610262e-05,6.833603904780189e-05,7.766325624090215e-05,0.00010477883933000115,0.00011353672739710177,0.00013996459873199738,0.0001465113295495979
2023-03-01,-0.014348439911943326,-0.012709694483500135,0.020500907197922687,-0.004675588145909056,1.573842084279936e-05,0.00019670196805569862,0.00019460993984679598,0.0002604264713199009,0.0003208202285586992,0.0003885374093798022,0.00048535971989509957,0.000807676985717598,0.0009228067471993007,0.0009660874125351979,0.0009137979933796989,0.0009116677383090022,0.000922879019650602,0.000910768937517098,0.0008744737007121001,0.0008230991333846999,0.0007602399393297002,0.0007030482750184017,0.0006617598306458972,0.0006300986702166,0.0005986607951778966,0.0005625931084349001,0.0005229847585907985,0.00048391366696889926,0.00044603510040039374,0.00041140467616149895,0.0002842313097281973,0.00019967929031619938,0.0001831201900560006,0.00019624183549750082
2023-03-02,0.004120619936544697,0.019462600974381884,0.018496739876861516,-0.012757913006717674,-0.000200401843987702,6.427991559259522e-05,0.00010120450683000215,6.458613441250038e-05,2.2697691831954914e-06,-7.757746661259807e-05,-0.0001401176829718062,0.00014609375975160183,0.0003962538290253059,0.0005275195971186988,0.0006502809051446984,0.0006910245118300004,0.0006920525544373973,0.0006992446302096014,0.0007106794818297971,0.0007178700764743987,0.0007169917842959964,0.0007119413632123983,0.0007064611592816003,0.0007005759796731986,0.0006936204163670995,0.0006852147479748036,0.0006756189269536,0.0006652891086445997,0.0006545184124918044,0.0006435612442156,0.0005890765187802974,0.0005419231822179973,0.0005146035293009006,0.0005124146480229019
2023-03-03,0.03448851789237227,0.016509009666938676,0.04136358147763599,0.01980842516812284,8.067789263002667e-06,7.723205426710122e-05,8.582325443989847e-05,8.696390071239596e-05,6.253821015370087e-05,2.1797921172100887e-05,-3.497377233009635e-05,-0.0004407215103338011,-0.0005831469524127039,-0.0006739533981418994,-0.0007332383131272019,-0.0007808612628402017,-0.0008274453332257001,-0.000870539072875702,-0.0009126470922729973,-0.0009560195217775957,-0.0010013503975015992,-0.0010447094796770043,-0.0010828599318970997,-0.0011153729321531011,-0.0011427190563133988,-0.001165221572547205,-0.0011833870690875978,-0.0011975303307215981,-0.0012080328620272043,-0.001215155574806101,-0.0012159964158090994,-0.001193129064876796,-0.0011692868297729989,-0.0011612878294098017
2023-03-06,0.01836955226110828,0.006170033144880002,-0.00767464540627716,-0.0020512356594800025,0.0003069570383456982,0.0002700557724586994,0.0002749059325492034,0.0003144488020100991,0.0003214761300227992,0.0003022866595247947,0.00028403114421599734,0.000154020839464801,8.731525160880077e-05,4.958216242600261e-05,1.53605710737012e-05,-5.083000637104429e-06,-6.194505645200354e-06,1.2188341885099874e-05,3.834787522499772e-05,6.186103296260126e-05,7.75904730389021e-05,8.791829402450546e-05,9.640912818180414e-05,0.00010662376106580079,0.00012148914568999719,0.00014212797822110018,0.00016527288651899813,0.00018715628177199545,0.00020497237711190192,0.00021642673707340104,0.00021606162150850095,0.00024391613692199832,0.00022515443637599955,0.00018983699063530174
2023-03-07,-0.014602489996233566,-0.01064549256173062,-0.011623508430171035,-0.03249651482973583,-2.662879091570175e-05,0.00047889789628940277,0.0007840269100932995,0.000998077270636305,0.0013312149242970042,0.0014916303443144041,0.0015457641388377033,0.0012607559514333025,0.0009314057827755004,0.0006233261919095998,0.00037932652177889714,0.00018798507848070273,4.704490131129946e-05,-4.4418816644797854e-05,-0.00010544342647370031,-0.00015167454545170211,-0.00019171244119099706,-0.00022408940981890474,-0.0002470416908958023,-0.00026295449868669885,-0.000274638913898298,-0.0002840210453676009,-0.0002921177836896008,-0.0002995476864272942,-0.0003068563117814005,-0.0003144613215293954,-0.0003562067686922951,-0.00038418340243129984,-0.0003775108754574992,-0.0003543992483851996
2023-03-08,0.008342333100349177,-0.0017722242182502794,0.011623508430170893,-0.013422979218227094,0.0010811048932620054,0.00017936394368719966,0.00023349781076800052,0.0003981851077069984,0.000457479121049896,0.00044561837907519664,0.0004404354769112981,0.0002895876907774986,0.0001611937831867971,0.0001475467351493981,0.00011763495993590001,5.030979284600251e-05,-2.520736334193918e-06,-1.285676533729907e-05,-4.4798884369992575e-06,-1.469174902103687e-06,-1.513503784840442e-05,-3.741898360419549e-05,-5.992147962650268e-05,-8.048205270329983e-05,-9.865915097340139e-05,-0.000114233916921197,-0.00012768558789749695,-0.00013943475679910333,-0.00014991000408439564,-0.00015942268423770056,-0.00019549798975820182,-0.000208654090920201,-0.00019323947845610243,-0.00017943379482580207
2023-03-09,-0.015027003209993034,-0.005454258624451147,-0.04168907254170929,-0.06404725086363378,1.2122617353595155e-05,1.0727344505002956e-05,-5.020697511820549e-05,-0.00013835099330689743,-0.00041940302345790104,-0.000687579493617696,-0.0009312311774800977,-0.0015547230612696014,-0.0015255221072861952,-0.0012937175601425988,-0.0010397015290226977,-0.0008536773699645006,-0.0006986140807278066,-0.0005424619114009002,-0.0004057995506702994,-0.00031134346938239965,-0.0002644357231480973,-0.00023689215003670078,-0.00020617411818989878,-0.00017541416908740254,-0.00015127130385629572,-0.00013736273385309833,-0.00013074892666610494,-0.00012776427476529628,-0.00012546729830580083,-0.00012152535202990256,-7.165073918639908e-05,-3.202181922259961e-05,-3.582194218420057e-05,-4.2449385777298954e-05
2023-03-10,-0.013976052205708462,-0.014893252497895302,-0.028515081296350487,-0.008880266256908074,-0.00026993835593600024,-0.00033084161786120503,-0.0005237371569171978,-0.0007774346672974053,-0.001655698307956796,-0.0025201353382505037,-0.0032082787179547045,-0.003693750744434697,-0.003126726515492499,-0.0028689290477433016,-0.0027219924112866986,-0.0025206269565925046,-0.0023550550186896,-0.002291052511877799,-0.0022784367209840034,-0.002266040116535299,-0.0022291308435123044,-0.002182124951982903,-0.002139799100556297,-0.0021025760049650996,-0.0020679605892207006,-0.002034425351022405,-0.0020017040283354937,-0.001970082615710002,-0.0019395548375885016,-0.0019101882397465977,-0.0017778267077572033,-0.0016530329193646005,-0.0015278266989537,-0.0014348020443929015
2023-03-13,0.013178928199904464,0.021214302858323122,-0.005801921473542844,-0.059902107735193395,-0.0006643503072946977,-0.0009187832260178011,-0.0016215273272865982,-0.002539499391655195,-0.005380976756922701,-0.006904466547260395,-0.007498260537648495,-0.006164489295000304,-0.004268869768224701,-0.0034232366098612965,-0.0027173710715083024,-0.0021868789909468,-0.0019077175318264958,-0.0017952551648568044,-0.0017465094040539988,-0.0016683071111925976,-0.0015114509732303966,-0.001327850656610098,-0.0011813984350906026,-0.0010684630990764957,-0.0009732770996319987,-0.0008858343979117958,-0.0008040861972185009,-0.0007284929554216002,-0.0006588340453562991,-0.0005951181334625001,-0.00031692365165529937,-7.727335899510024e-05,-8.966475467339988e-05,-0.0001398428117916975
2023-03-14,0.013990789156736953,0.02669628891925815,-0.008347391799283779,0.008730577101103582,0.0007145435254072019,0.0007675061747569045,0.0008602493771143957,0.0010199395519723958,0.0016626965899331006,0.001925144225235098,0.002065981876888001,0.002104688053762703,0.0018202181223233999,0.0016796489837492962,0.0014530056933923993,0.0013129489490070062,0.0012977127635413963,0.0013613837571807008,0.0014448801885479992,0.001495039575744296,0.0014838985582985992,0.001440872201266298,0.0014042266310280022,0.001375497345947295,0.0013493205274020953,0.0013224201025145987,0.0012947454556212004,0.0012670774629926981,0.0012398370211458981,0.0012134209005093995,0.001095964489325401,0.0010168800356886026,0.0010161941716937024,0.0009983918721175981
2023-03-15,0.00261805102716412,0.017673303485041435,-0.018613031267183645,-0.009432407799351181,-0.0002914855188768037,-0.000269416565715698,-0.00035301781095199714,-0.000583493475601396,-0.0016349407908057,-0.002245307236470803,-0.002449200774892406,-0.0021512148249897,-0.001781358986753502,-0.0015276143991796998,-0.001469427017600597,-0.0014900503244428057,-0.0014388323073833004,-0.0013460649416459983,-0.0012374427655081968,-0.001133424229097596,-0.0010450829263407013,-0.000968528724131397,-0.0008971233124611053,-0.0008348273370859943,-0.0007860050797100018,-0.0007524656505713961,-0.000729352370682404,-0.0007115600966692975,-0.0006948940063623982,-0.0006760575275742975,-0.0005474354570808998,-0.00043891912446599943,-0.00032896264789190194,-0.000253138596924999
2023-03-16,0.018521365973708057,0.03973650539978733,0.009349820625099845,0.01670766144677005,0.0005188554022153014,0.00047665669958019824,0.0004816144468881012,0.0006785192651639974,0.0018577486918631009,0.0024469918563033988,0.0025375284715970017,0.0017385720564032023,0.0013434865162538986,0.0013023812609865987,0.001249791296540799,0.0011708975093354043,0.0010355098406521004,0.0008932716104321989,0.0007617269637940002,0.0006470868048752965,0.0005513634175434018,0.0004673826256658964,0.0003874262647095006,0.00031349198205259804,0.00024817090297740013,0.000192861648729295,0.00014596940633870154,0.0001060318611560973,7.155664681739865e-05,4.146082686409813e-05,-7.942472615930091e-05,-0.00017376652512600052,-0.00016263780304700062,-0.00012690614937310024
2023-03-17,-0.0054689019540693495,0.011626555388422439,-0.04499029419775117,-0.040505664539617174,-3.418214569429756e-05,-0.00010854831759030126,-0.00034430018477309837,-0.0007154536353528029,-0.0019729042661879997,-0.0024669482595285966,-0.0025452695112467977,-0.002837257140801401,-0.0028624292127773024,-0.002690118620255297,-0.0025125310885822996,-0.002346223845234502,-0.002183539086095799,-0.0020201667093758015,-0.0018615846213848007,-0.001716383832542398,-0.0015887965561041002,-0.0014794305356969975,-0.0013875560220189959,-0.0013149537175869003,-0.0012626804607187951,-0.0012302151659139976,-0.0012111049115742997,-0.0011989609276694992,-0.0011886022908173012,-0.0011759373367227002,-0.0010664887082393985,-0.0009804304529123994,-0.0009575782521252969,-0.0009202602557497018
2023-03-20,0.015365190210612237,-0.026104657019393462,-0.01067621701614287,-0.0025192884433366826,0.00025011376148170034,0.00041940332182199835,0.0005361014915106002,0.0006007690854715059,0.0007624084245811957,0.0009126693043960965,0.0008721174327360956,0.0007914137702508955,0.0008330245410254067,0.0008676877549970013,0.0009089935763365031,0.0008542356517444033,0.0007691147511067024,0.0006977423937547002,0.0006448872211641983,0.0006041252128533015,0.0005708416971156975,0.0005418917652244976,0.0005161254297047016,0.0004963148402288009,0.00048509850972479687,0.00048332082206519605,0.00048675929843099847,0.0004908408424647986,0.0004919833243627013,0.00048731685943509753,0.0003981827476154977,0.00033498957015139913,0.0003196750175728999,0.0003290779869448007
2023-03-21,0.011873271166050477,0.005677669460951754,0.047170449063221445,0.02982113553767631,0.0001940223220803991,0.00015036727006180473,0.00020789472624779815,0.0004884098567600956,0.001879502421446605,0.002655793879946501,0.0029585449218145,0.0027213280628441,0.002194603761749493,0.0018657752360295987,0.0015779719294199968,0.0014274568144365951,0.0013806423997076017,0.001338639968421304,0.0012821846436198991,0.0012177348516421022,0.0011495290263853,0.0010833437804605023,0.0010238735322607995,0.0009726909610925996,0.0009300437081561988,0.0008956761169071001,0.000867078575215903,0.0008419553036548046,0.0008182903208786008,0.000794538477894003,0.0006642537923140027,0.0005576997667476984,0.0005432878903102976,0.0005635334873798012
2023-03-22,-0.00914508974124185,-0.005457257202127089,-0.02069058145749594,-0.033793038873697556,0.00043459254955940246,0.0004198729479746935,0.00033288506749309943,0.00019685925578260405,-0.00023822759540450406,-0.0005151554053456978,-0.0008554364558222005,-0.0017303352572500957,-0.0018795788914354947,-0.0017875563798896016,-0.0016148096671037004,-0.0014713900251476994,-0.0013589465078675048,-0.001243703058188106,-0.0011218751731073978,-0.0009996066392379058,-0.0008808832972206984,-0.0007746396982929032,-0.0006871871849166017,-0.0006140357416253017,-0.0005489585967772964,-0.0004883187526495969,-0.00043238647084849896,-0.00038256009428840054,-0.0003395401465543027,-0.0003040151890483997,-0.00018055211141350044,-4.855700234969798e-05,-6.579632688659756e-05,-0.00013811993424760194
2023-03-23,0.0069452627746195315,0.01952973070324251,-0.005240212194088859,-0.024538829272530645,0.00022460556465369458,6.167899173870062e-05,-0.0001781366346527008,-0.0004076774430475036,-0.001000055672474201,-0.0015205742729939992,-0.0018001051774230933,-0.0019074364545351025,-0.0018101970850255,-0.0017240537613434984,-0.0015295129817297984,-0.0013900839468622972,-0.0013262399159767978,-0.0012501730974740985,-0.0011586990451454005,-0.0010727053078649976,-0.0010029779953899982,-0.0009398067593314983,-0.0008711993279740017,-0.0008013698619880015,-0.0007359393909847009,-0.0006782539723867997,-0.0006267211013328035,-0.0005794769222163022,-0.0005346834751344988,-0.0004909888063975021,-0.0002978875043613029,-0.00018917774265070006,-0.0001487261903775003,-0.0001489457806560998
2023-03-24,0.008271414613918702,0.010425952252421482,0.00785014701207687,0.00628348125623589,-4.207883061997653e-06,-0.00010455803883870074,-0.00019916407152120036,-0.00021807586416999758,-0.00010373164866499945,-0.00016693400662350089,-0.00020441606613300078,-0.0002062302513042985,-0.000159770405145504,-0.00015836693677530322,-0.00022045335257660226,-0.0002363627142465026,-0.00021082170729529864,-0.00024262935980499944,-0.0003132632991590979,-0.0003759384837485995,-0.00040517394299290077,-0.00041627028020519916,-0.0004305089095640001,-0.00044506936123889923,-0.00045364374734119944,-0.0004528869237451008,-0.0004457937149263992,-0.0004361425232881008,-0.00042686583806979955,-0.000420320182225601,-0.00042455390697329967,-0.00041361917624260086,-0.00037990704821570104,-0.00033162542392699973
2023-03-27,-0.012369532110179797,-0.015046507386597454,0.0008684065854608401,0.048544542888499694,1.43633789497985e-05,-4.933772382149926e-05,0.00030760443086560313,0.000663281228514799,0.0012038147476247998,0.0015563308713279003,0.0017570840004474952,0.0019893384838581968,0.0018050029161194997,0.0016746971184176049,0.0015909688024733984,0.0015143558736866979,0.0014410681178044955,0.0014051629563437973,0.0013906701585432966,0.0013715280527558972,0.001333633879272999,0.0012894806745520002,0.0012545610634683985,0.0012260927713450033,0.0011983594864901984,0.0011682628863520991,0.0011376297710965974,0.0011091543983943984,0.0010847424171684002,0.001065986119854704,0.0010298190165245018,0.0009801590229450985,0.000934330494750401,0.0008940949550198009
2023-03-28,-0.0039883765014928204,-0.004169557059655173,0.006920505695667034,-0.013072055070737628,3.474522891749876e-05,-6.098362058948315e-07,-9.568286193080422e-05,-0.00016897278457390225,-0.00010261667075239789,0.00013316270290730098,0.00035975337941029917,0.0007423099569331057,0.0007141706981702994,0.0005890723268027961,0.0005441568772207028,0.0004899127643562054,0.0004398742809551062,0.00040501743727900524,0.0003761311107896015,0.00034090966407330364,0.00029344122970369896,0.00024636187073340254,0.00021308747990810006,0.00019237087326239716,0.00018042617996769789,0.00017447411899060294,0.00017226408634350016,0.0001720186539208024,0.00017231825589680144,0.00017203524353279903,0.00014306498057739883,7.877116459070049e-05,6.22963655056985e-05,7.1758812650001e-05
